1000	0	19	281
2000	0	21	301
3000	0	23	331
4000	0	23	261
5000	0	25	270
6000	0	25	240
7000	0	25	421
8000	0	25	802
9000	0	27	291
10000	0	27	561
11000	0	27	661
12000	0	27	370
13000	0	27	231
14000	0	27	892
15000	0	27	1031
16000	0	27	440
17000	0	29	371
18000	0	29	381
19000	0	29	721
20000	0	29	291
21000	0	29	461
22000	0	29	651
23000	0	29	451
24000	0	29	321
25000	0	29	360
26000	0	29	842
27000	0	29	551
28000	0	29	371
29000	0	29	380
30000	0	29	360
31000	0	29	381
32000	0	29	371
33000	0	31	441
34000	0	31	501
35000	0	31	410
36000	0	31	421
37000	0	31	431
38000	0	31	411
39000	0	31	751
40000	0	31	440
41000	0	31	451
42000	0	31	441
43000	0	31	461
44000	0	31	601
45000	0	31	421
46000	0	31	391
47000	0	31	412
48000	0	31	441
49000	0	31	491
50000	0	31	440
51000	0	31	451
52000	0	31	441
53000	0	31	430
54000	0	31	361
55000	0	31	441
56000	0	31	420
57000	0	31	461
58000	0	31	421
59000	0	31	441
60000	0	31	441
61000	0	31	481
62000	0	31	571
63000	0	31	451
64000	0	31	972
65000	0	31	1352
66000	0	33	1182
67000	0	33	1103
68000	0	33	1713
69000	0	33	1894
70000	0	33	1804
71000	0	33	1523
72000	0	33	1092
73000	0	33	912
74000	0	33	751
75000	0	33	521
76000	0	33	481
77000	0	33	461
78000	0	33	441
79000	0	33	461
80000	0	33	461
81000	0	33	561
82000	0	33	481
83000	0	33	1473
84000	0	33	801
85000	0	33	450
86000	0	33	460
87000	0	33	1102
88000	0	33	1102
89000	0	33	1152
90000	0	33	1663
91000	0	33	1012
92000	0	33	461
93000	0	33	471
94000	0	33	471
95000	0	33	702
96000	0	33	461
97000	0	33	472
98000	0	33	481
99000	0	33	642
100000	0	33	541
