100	4139	42
100	4100	41
100	4080	37
100	4163	34
100	3975	40
100	4166	42
100	4083	60
100	4060	35
100	4168	34
100	4053	32
100	4017	32
100	4010	33
100	4122	33
100	4086	33
100	4041	33
100	4257	35
100	4111	43
100	3943	35
100	4072	33
100	4102	35
100	4122	39
100	4135	34
100	4097	37
100	4144	36
100	4031	41
100	4114	32
100	4022	33
100	3928	32
100	3998	33
100	3968	32
100	4072	33
100	4068	38
100	4192	43
100	4034	35
100	4193	34
100	4142	35
100	4182	34
100	4114	34
100	3819	34
100	4291	36
100	4141	36
100	4194	34
100	4259	36
100	3999	32
100	4147	34
100	4121	35
100	4206	33
100	4260	34
100	4112	37
100	4209	35
100	4167	34
100	4176	35
100	4091	34
100	4229	35
100	4124	36
100	4005	34
100	4063	34
100	4015	33
100	4048	34
100	4195	35
100	4134	36
100	3940	32
100	4109	33
100	3982	33
100	4035	33
100	4039	32
100	3957	46
100	4254	34
100	4136	34
100	3975	32
100	4076	33
100	3971	33
100	4172	34
100	3986	32
100	4229	34
100	4128	33
100	4242	34
100	3990	33
100	4116	33
100	4156	34
100	4086	34
100	4136	34
100	4135	147
100	4030	33
100	4164	33
100	4115	33
100	4147	33
100	4159	34
100	3987	32
100	4051	32
100	4168	34
100	3989	33
100	4056	32
100	4201	37
100	3984	36
100	4081	43
100	4228	34
100	4136	34
100	4044	36
100	4216	36
200	10024	73
200	9980	72
200	9984	73
200	9923	73
200	10060	72
200	10037	92
200	10272	190
200	10204	74
200	10066	74
200	9685	70
200	9851	84
200	10062	73
200	10082	75
200	9976	79
200	9881	73
200	10120	75
200	10065	78
200	10114	75
200	10063	74
200	10475	75
200	10182	73
200	10234	72
200	10246	75
200	9981	74
200	10306	76
200	9885	73
200	10106	79
200	10141	72
200	9754	76
200	9912	73
200	10076	183
200	10026	72
200	9809	76
200	9966	73
200	10266	75
200	10093	76
200	10339	76
200	10179	77
200	9846	73
200	9954	75
200	10030	75
200	10252	75
200	9844	75
200	10211	74
200	10237	77
200	10161	80
200	10022	74
200	10068	76
200	10124	74
200	10139	74
200	9810	73
200	9841	73
200	10113	77
200	10200	84
200	9870	77
200	10245	92
200	10235	76
200	9973	76
200	9963	75
200	10107	79
200	10145	75
200	10665	89
200	10384	77
200	10153	94
200	10176	76
200	10068	77
200	9755	72
200	10221	85
200	9900	73
200	10209	74
200	10218	74
200	10194	79
200	10117	76
200	10084	78
200	10415	76
200	10291	74
200	10016	75
200	9769	71
200	9865	73
200	10129	76
200	9941	73
200	10087	78
200	10247	78
200	10233	75
200	9981	77
200	9825	73
200	9814	75
200	9893	73
200	9812	84
200	9927	113
200	9826	78
200	9903	73
200	10296	77
200	10113	73
200	10128	75
200	10057	75
200	10171	76
200	10418	188
200	10255	76
200	10177	74
300	17428	119
300	17205	129
300	17200	120
300	17339	121
300	17243	126
300	17528	122
300	17399	259
300	17260	119
300	17241	117
300	17065	126
300	16949	120
300	17416	118
300	16776	117
300	17384	172
300	17134	122
300	17133	136
300	17483	119
300	17136	120
300	17039	116
300	17160	118
300	17104	120
300	17086	136
300	16971	118
300	17384	133
300	17267	119
300	17334	118
300	17163	122
300	16967	117
300	17403	119
300	17343	225
300	17111	118
300	17334	130
300	17156	119
300	17370	122
300	17010	120
300	17150	119
300	17011	127
300	17288	132
300	17567	123
300	17307	118
300	17231	123
300	17031	137
300	17127	124
300	17404	120
300	17172	246
300	17586	124
300	17221	208
300	17820	121
300	17263	119
300	17789	128
300	17815	122
300	17374	120
300	17103	117
300	17164	117
300	17064	115
300	17204	115
300	17007	117
300	17158	1154
300	17117	118
300	17143	114
300	17673	121
300	17259	224
300	17265	121
300	17083	129
300	17538	121
300	17647	207
300	17681	121
300	17152	118
300	17280	118
300	17474	126
300	17031	116
300	17050	118
300	17171	120
300	17358	126
300	17170	119
300	17097	117
300	17403	123
300	17662	121
300	17132	125
300	17519	147
300	17155	122
300	17234	118
300	17460	120
300	17351	121
300	16821	117
300	17488	119
300	17593	118
300	17305	126
300	17582	120
300	17162	116
300	16617	122
300	17051	117
300	17259	117
300	17676	121
300	17049	159
300	17074	118
300	17240	119
300	17363	120
300	17424	133
300	17327	123
400	23693	162
400	23507	161
400	23877	200
400	23531	159
400	23397	160
400	23335	163
400	23591	156
400	23885	164
400	24080	159
400	23879	159
400	24043	161
400	23660	164
400	23009	152
400	23377	267
400	24069	163
400	23881	170
400	23368	154
400	23374	712
400	23727	164
400	23837	160
400	23844	163
400	23552	164
400	23410	160
400	23607	157
400	23902	165
400	23843	178
400	23278	161
400	23499	194
400	23960	160
400	23803	159
400	23187	156
400	23751	160
400	23085	154
400	23588	157
400	23549	161
400	23711	157
400	23503	156
400	23662	158
400	23562	160
400	23691	163
400	23609	160
400	23499	164
400	23465	158
400	22876	238
400	23956	170
400	23967	192
400	23248	157
400	23673	156
400	23267	161
400	22962	158
400	22754	154
400	23706	157
400	23280	162
400	23933	160
400	23879	166
400	23711	170
400	23903	159
400	23752	158
400	23955	160
400	23272	157
400	23838	166
400	23572	160
400	23375	157
400	24157	163
400	23488	158
400	23623	161
400	23495	156
400	23656	159
400	23792	158
400	23717	159
400	23493	159
400	23612	161
400	23777	158
400	23416	157
400	22890	166
400	23642	158
400	23581	158
400	23981	161
400	23621	157
400	24065	159
400	23537	155
400	23615	268
400	23549	160
400	23706	161
400	23928	164
400	23710	157
400	23861	158
400	23290	161
400	23557	158
400	23865	183
400	23179	156
400	24099	175
400	23385	171
400	23517	158
400	23318	157
400	23553	161
400	24260	162
400	24065	164
400	23207	155
400	23689	190
500	30555	295
500	30909	202
500	31098	202
500	30305	203
500	30329	323
500	30389	202
500	29988	195
500	30809	202
500	30612	202
500	30293	197
500	30651	210
500	30294	204
500	31142	205
500	30683	260
500	30826	205
500	30863	206
500	30739	215
500	30653	201
500	31241	219
500	30577	202
500	30311	200
500	30743	211
500	30411	201
500	29980	202
500	30417	202
500	30976	206
500	29898	202
500	30669	213
500	30663	314
500	29965	213
500	30802	200
500	31244	203
500	30420	201
500	30416	199
500	30544	207
500	30393	198
500	30404	200
500	30768	203
500	30737	208
500	30472	214
500	30161	202
500	31242	214
500	30944	202
500	30346	197
500	30613	215
500	30870	202
500	30651	202
500	31485	208
500	30542	202
500	30576	210
500	30537	202
500	30847	202
500	31011	205
500	30214	199
500	31027	202
500	30665	203
500	30831	208
500	30184	200
500	30113	196
500	30031	195
500	31236	205
500	30874	201
500	29990	208
500	30206	198
500	30658	208
500	30396	205
500	31066	202
500	30563	205
500	31022	865
500	30003	199
500	30787	206
500	30660	200
500	30904	200
500	30486	200
500	30553	205
500	30629	198
500	30859	202
500	30685	212
500	29874	199
500	31189	205
500	30697	213
500	30494	248
500	29896	195
500	31272	221
500	30278	202
500	30684	207
500	30517	233
500	30642	201
500	30765	202
500	30642	199
500	30943	205
500	31350	204
500	31259	212
500	30257	198
500	30521	203
500	30388	199
500	30237	201
500	30816	204
500	30318	200
500	30800	202
600	39814	263
600	39762	257
600	40297	265
600	40562	268
600	40326	257
600	39990	261
600	40104	259
600	39693	261
600	40437	264
600	40393	263
600	40161	261
600	40522	265
600	39998	259
600	40040	264
600	40263	278
600	39719	271
600	39815	271
600	39576	279
600	39334	326
600	40389	274
600	39199	259
600	40228	280
600	40212	381
600	40265	319
600	40185	1087
600	39601	259
600	40580	280
600	40764	329
600	39855	356
600	40177	263
600	40772	363
600	40417	331
600	40204	393
600	41163	270
600	39954	261
600	40447	332
600	39478	262
600	40018	263
600	40417	270
600	40597	268
600	39924	263
600	39870	261
600	40364	282
600	40615	277
600	40105	269
600	39539	258
600	40561	265
600	40050	275
600	41028	276
600	40408	260
600	40531	258
600	40774	354
600	40535	363
600	39673	395
600	39732	272
600	39826	261
600	39905	261
600	40630	269
600	40248	263
600	40416	256
600	39540	259
600	39843	263
600	39887	255
600	40208	274
600	40360	268
600	40469	275
600	39768	260
600	39954	257
