n;cover time
700;185868
700;469854
700;134918
700;590345
700;211247
700;480765
700;1266422
700;482147
700;759019
700;648940
700;929704
700;253613
700;264607
700;737524
700;449707
700;381490
700;1457323
700;733790
700;385167
700;477192
700;454975
700;656581
700;324332
700;391387
700;299863
700;304962
700;388140
700;209669
700;1176328
700;795597
700;771154
700;283411
700;735904
700;426714
700;594054
700;202682
700;1777591
700;623383
700;983029
700;968673
700;509122
700;1249296
700;895577
700;534248
700;453568
700;383744
700;635819
700;315407
700;505547
700;654426
700;332150
700;531312
700;1654820
700;350045
700;368787
700;301411
700;588737
700;699919
700;293495
700;353765
700;987835
700;1543403
700;443335
700;436979
700;1175020
700;855154
700;726955
700;498955
700;284912
700;324847
700;343999
700;616968
700;266502
700;486084
700;486101
700;298603
700;972960
700;1057317
700;553294
700;1147392
700;1056529
700;455507
700;531902
700;333430
700;427336
700;866265
700;810700
700;361793
700;586934
700;707832
700;609639
700;554751
700;376020
700;1716736
700;1120787
700;1404896
700;644751
700;748017
750;212285
750;561833
750;637829
750;284319
750;523419
750;427821
750;1028457
750;650183
750;452741
750;624570
750;665889
750;1490544
750;1452700
750;272476
750;660193
750;1149405
750;542037
750;265200
750;662360
750;330523
750;377509
750;925333
750;530482
750;338617
750;537632
750;2732333
750;408355
750;396012
750;520631
750;413598
750;518831
750;520287
750;430792
750;225458
750;334253
750;235240
750;2783595
750;413066
750;441107
750;713715
750;377854
750;1649300
750;280981
750;711534
750;537017
750;951804
750;530513
750;697744
750;241819
750;1147499
750;466226
750;1462501
750;1058058
750;347336
750;940107
750;606365
750;355851
750;486024
750;163746
750;1628855
750;480362
750;1110089
750;617536
750;231324
750;481749
750;510221
750;702715
750;359618
750;1118310
750;564084
750;166130
750;539682
750;186263
750;1032174
750;551909
750;879745
750;811988
750;1026556
750;439986
750;729003
750;436619
750;682327
750;447966
750;902201
750;228597
750;324583
750;1239110
750;592383
750;996002
750;137259
750;1139686
750;948583
750;607593
750;342442
750;300057
750;1311852
750;351344
750;1019084
750;1136088
750;673497
800;1224066
800;1437785
800;1289713
800;1933330
800;1691854
800;388813
800;1548378
800;862685
800;918512
800;943159
800;319417
800;760296
800;545257
800;581245
800;385622
800;3764798
800;1739447
800;381191
800;928138
800;481225
800;324301
800;589770
800;361908
800;710405
800;998544
800;1168857
800;640074
800;2550118
800;743000
800;268709
800;1124105
800;987793
800;901616
800;821878
800;327410
800;650538
800;2028915
800;373220
800;407760
800;162593
800;1506863
800;986797
800;376156
800;1087184
800;2114637
800;1520450
800;451840
800;761193
800;273727
800;720277
800;187124
800;778834
800;892883
800;515278
800;806635
800;284546
800;1267694
800;246969
800;573497
800;710050
800;645686
800;2163957
800;428020
800;1762090
800;455955
800;422202
800;329809
800;1255860
800;587036
800;1350691
800;577002
800;502701
800;511462
800;786400
800;1035917
800;677745
800;621566
800;3184706
800;552986
800;503171
800;383875
800;874714
800;378184
800;760593
800;242010
800;513028
800;431328
800;1128347
800;504887
800;817661
800;690045
800;433803
800;351224
800;375182
800;828452
800;155729
800;797466
800;951529
800;1702064
800;327957
850;610538
850;1271638
850;410563
850;1062831
850;1011406
850;504666
850;305241
850;765262
850;1024961
850;735945
850;1537282
850;1885083
850;682592
850;1310987
850;1554807
850;485215
850;1145881
850;864105
850;2066628
850;419604
850;468076
850;981109
850;1080421
850;321364
850;684417
850;721214
850;287057
850;966455
850;1681666
850;829986
850;994569
850;727658
850;1143088
850;195359
850;1416039
850;1446925
850;1102652
850;898713
850;1116591
850;570578
850;307887
850;331452
850;313031
850;1017338
850;337735
850;2973560
850;639595
850;812821
850;690306
850;900757
850;1241246
850;441214
850;328388
850;656468
850;611919
850;520035
850;776086
850;1969781
850;366557
850;1306724
850;207456
850;517622
850;2017431
850;898862
850;389632
850;450218
850;554484
850;275109
850;1217280
850;325744
850;478583
850;384470
850;838486
850;386585
850;829853
850;209689
850;736800
850;966184
850;2166793
850;834452
850;1071373
850;284434
850;343711
850;287933
850;850739
850;1555627
850;445761
850;773882
850;253646
850;631042
850;2358014
850;481912
850;729306
850;1408853
850;908787
850;1030277
850;502124
850;1022533
850;535192
850;1217647
900;273091
900;893991
900;1709883
900;994364
900;417618
900;1364019
900;576649
900;495079
900;752135
900;323615
900;3002736
900;1343140
900;546219
900;1810071
900;1055745
900;971294
900;1373993
900;1061605
900;1079898
900;1757573
900;709721
900;563457
900;933819
900;920736
900;739619
900;1028304
900;813582
900;420180
900;673989
900;300430
900;877214
900;636780
900;797182
900;358768
900;2244693
900;254430
900;362407
900;514607
900;568088
900;1284090
900;554314
900;934149
900;1486980
900;1103178
900;1160857
900;1383295
900;1172610
900;491677
900;2956413
900;1409939
900;923746
900;1396057
900;2058409
900;340941
900;2014364
900;767753
900;790470
900;467864
900;842076
900;1881660
900;1252208
900;2491797
900;732284
900;952122
900;813440
900;619197
900;504045
900;2058321
900;1967907
900;857179
900;973506
900;659579
900;1300699
900;220851
900;1129380
900;449516
900;2936293
900;439140
900;915039
900;468646
900;1252592
900;1700222
900;2590839
900;521431
900;2008435
900;1092155
900;361171
900;545504
900;463042
900;562112
900;1385412
900;462057
900;1147707
900;940118
900;1563536
900;584551
900;821058
900;1663055
900;949090
900;193767
950;912689
950;1058008
950;3318619
950;510151
950;849425
950;525106
950;705767
950;451719
950;787685
950;629933
950;578368
950;949229
950;2116739
950;2270604
950;543284
950;1606281
950;526210
950;938655
950;486489
950;2403325
950;1854413
950;554067
950;354434
950;1999320
950;1489797
950;472341
950;1715211
950;156251
950;941417
950;528292
950;1218240
950;1028916
950;1623093
950;907590
950;543137
950;1144500
950;209720
950;613663
950;719436
950;952133
950;467340
950;2927032
950;1559138
950;1184393
950;1282837
950;501258
950;1279675
950;975155
950;1041250
950;1378937
950;622601
950;438407
950;609036
950;773537
950;632880
950;1508761
950;849653
950;1220510
950;1714526
950;333089
950;1425017
950;1187282
950;140739
950;887746
950;1339981
950;355637
950;1633640
950;553487
950;480909
950;2873286
950;689179
950;653664
950;572425
950;1603031
950;626160
950;926569
950;1277148
950;533731
950;2386271
950;670419
950;2831044
950;461012
950;275018
950;661305
950;1701994
950;874890
950;1181624
950;697850
950;1728775
950;162434
950;297286
950;570408
950;474879
950;463838
950;1611914
950;674449
950;957543
950;542223
950;2282238
950;179047
1000;1566740
1000;2093672
1000;538740
1000;1057847
1000;882328
1000;1473602
1000;912043
1000;775921
1000;1113560
1000;4891439
1000;1534702
1000;903734
1000;2355479
1000;415045
1000;1002404
1000;747357
1000;932429
1000;816479
1000;1118005
1000;1277539
1000;737929
1000;2928635
1000;1052920
1000;290473
1000;430737
1000;333639
1000;1010656
1000;1523676
1000;971366
1000;1765969
1000;721013
1000;914559
1000;2279922
1000;537764
1000;2449804
1000;914936
1000;2098238
1000;3030180
1000;1724960
