n;cover time
850;116236801
850;109638974
800;176414276
900;31539314
900;19983398
850;71107003
850;111775255
800;334420687
900;48081036
850;112920277
900;68187676
850;47037817
900;56989099
800;239341319
800;187012737
900;83653557
850;174983133
900;37393056
800;219432309
900;10040558
850;208807452
850;123779490
900;98995036
900;57930932
900;30181290
850;72898725
900;61182348
900;12432667
900;18174643
900;41924013
900;49524736
900;82428829
900;4310330
850;152956679
900;35379987
900;2323722
900;660256
900;21274418
900;66983905
850;126122947
900;27839222
900;53533064
900;28402569
850;145976086
900;2091892
900;48257815
900;27325089
850;282737075
900;12929487
900;20624602
900;57227460
900;93854173
850;121797218
900;34577767
900;3877044
900;17294954
900;55002802
900;76992700
850;90417294
900;179976580
850;199415734
900;58008148
850;130198741
900;95694719
850;132888949
900;14331984
900;20809640
900;35563969
900;94877550
900;82994096
900;27984656
900;11900616
900;73342752
900;279323904
900;85532359
900;92338360
900;56700333
900;29660667
900;59383647
900;44916844
900;76683183
900;85330312
900;122941108
900;74447906
900;63056209
900;158767705
850;172064497
950;68859435
950;1053177
950;2058213
850;139034629
850;148475153
850;153307535
950;77561169
900;177458291
950;16548702
850;295626035
850;154493950
850;216409337
900;70974607
850;214226527
950;39213215
850;296592357
900;57020041
900;98453318
850;146032824
850;199010474
900;105862344
900;120279145
950;21400955
950;67930426
950;22734849
900;57637375
950;42448489
950;37182659
950;44117253
900;93012360
950;39222925
900;95804638
950;65221765
950;233511876
950;33368061
950;8943091
900;78259984
900;130510992
850;246401198
950;31468438
900;85433025
950;229693203
900;94825155
900;74367930
900;100684538
950;27415826
950;11589310
950;64508631
950;37766243
950;29235733
900;129323021
950;68044597
900;155276275
900;91177255
950;220273162
900;183188670
950;24530865
950;12960687
950;10709705
850;418991950
950;178091012
950;31730576
950;58384233
950;61633658
950;40204494
900;139394961
950;17808333
900;210839938
950;6432146
950;16688355
900;257580387
950;110980718
850;292794743
950;189701441
950;93601596
950;95326286
900;211827637
950;45955331
950;89701956
950;119528087
900;137185434
950;299593052
900;191063314
950;48965030
950;93365088
950;49434607
950;228255203
950;59826439
950;29175048
950;227263265
950;45854764
1000;21163860
900;176446852
950;235303028
900;173423199
950;428819915
950;78300810
950;72833738
850;291798094
1000;21656901
950;56085389
950;99540110
950;80906675
900;255596367
1000;10278573
1000;7299148
950;118794538
950;184959943
950;157211700
950;48022111
950;138073973
1000;53100871
950;65367292
950;154892043
950;134076957
1000;21963993
950;78208051
950;64363223
950;299418216
1000;23045024
950;159176340
900;305175253
950;178373401
1000;112787223
950;160486985
950;74509302
900;346977891
1000;27278334
950;150940579
1000;5305629
950;123243731
1000;71928946
1000;83883398
950;212693113
900;285037465
950;145756209
1000;215783237
900;313404869
1000;18239084
1000;70579628
950;149887934
1000;264890620
950;434800928
950;111107388
900;324176824
1000;60294206
1000;72992910
1000;40132181
1000;14000760
1000;18789875
1000;124494031
1000;513890
1000;205073956
900;414771239
1000;97030637
1000;255604342
1000;24156927
1000;229776149
1000;27626454
950;453587596
1000;122280675
900;284110195
1000;97326052
950;148765588
1000;52894358
1000;116068670
950;290738387
950;252919936
1000;91495013
1000;4886138
1000;226453720
950;253049055
1000;240495879
1000;166234515
1000;134742929
1000;173767048
1000;42190938
1000;112040144
1000;34744887
950;204704681
1000;96057077
1000;15862846
1000;54632813
1000;140235065
1000;8282458
1000;84816864
1000;56425425
1000;56555471
1000;130715496
1000;68757178
1000;97614351
1000;22081700
950;266300115
1050;40818587
1000;235896087
950;334474594
1050;20681489
1050;29509086
1000;180976628
1000;142580149
1000;72173439
1050;18509887
1050;93679126
1000;190832542
1050;51582530
1000;40837439
1000;124067646
1000;151846692
950;205723916
850;678207143
950;311117720
1000;160563735
950;378885934
1000;103043500
1050;35346510
950;262969190
1050;9835435
950;273285029
1050;36935959
1050;10095004
1050;6204657
1000;271654943
1050;90471476
1000;138370828
1000;46360958
1050;39420702
1050;33224008
1000;66348789
1050;614519
1050;75408567
1000;373746937
1050;55898657
1000;107181246
1000;265770897
1050;138130688
1000;178580426
1050;65603850
1050;4327597
1050;145681612
950;305729599
1050;50779927
1050;38448214
1000;199642003
1050;8937050
1000;214958105
1050;83253484
1050;99134577
1000;216106006
1050;74561469
1050;30608031
1000;254531269
1000;194154782
1050;70505980
1050;63288544
1050;148793750
1050;97229679
1000;120622405
1000;196663160
1050;109058278
1050;72279071
1050;23496157
1050;198163374
1050;93248872
1050;39081603
1050;64828585
1000;155992093
1050;82320214
1000;225700284
1050;166733514
950;287814445
1050;39128377
1050;46052170
1050;41895273
1050;9450929
1050;25298155
1050;67315999
1000;290972291
