n;cover time
750;523349
750;196043
750;555287
750;412787
750;595645
750;248933
750;977833
750;225969
750;154361
750;204819
750;112171
750;329201
750;384423
750;673373
750;1236841
750;99815
750;1246099
750;515193
750;425331
750;828051
750;709273
750;2699085
750;160731
750;252529
750;764567
750;213189
750;414741
750;947107
750;91511
750;925671
750;355911
750;1065505
750;1060885
750;212537
750;389977
750;474293
750;1021415
750;680609
750;181563
750;1301255
750;596327
750;347387
750;1122523
750;322003
750;565941
750;636529
750;103637
750;741123
750;282111
750;165145
750;287171
750;263707
750;252355
750;423369
750;735353
750;621875
750;1599715
750;596747
750;114011
750;212705
750;1709319
750;1318473
750;474309
750;778159
750;1146339
750;316837
750;174315
750;694881
750;1269409
750;1046441
750;345035
750;1175275
750;925241
750;1683011
800;514297
800;300687
800;475783
800;593383
800;166153
800;88729
800;215273
800;461853
800;247149
800;275269
800;828539
800;488179
800;166845
800;783829
800;1889117
800;1260825
800;494673
800;109487
800;181737
800;1504127
800;555743
800;753459
800;291285
800;167851
800;487839
800;743649
800;1006823
800;567879
800;496423
800;711411
800;66529
800;921647
800;149327
800;752601
800;101297
800;496031
800;245201
800;1035169
800;186167
800;1274029
800;474661
800;943283
800;257611
800;858725
800;116193
800;437839
800;1733663
800;486561
800;640269
800;370927
800;1138507
800;1321451
800;211129
800;83887
800;1678823
800;1116191
800;122131
800;131487
800;175937
800;1194393
800;99411
800;447589
800;877671
800;360419
800;425529
800;2419177
800;593721
800;1101369
800;592583
800;352985
800;1183663
800;305955
800;241079
800;927835
800;588827
800;1210479
800;660999
800;516119
800;299657
800;1006427
800;539067
800;163231
800;300989
800;491949
800;381615
800;177951
800;1733393
800;313407
800;305781
800;212453
800;932591
800;180121
800;213329
800;643731
800;686587
800;160819
800;1075619
800;944371
800;253077
800;736425
850;1073543
850;348245
850;319919
850;382127
850;148591
850;703853
850;366357
850;303539
850;576117
850;164867
850;361817
850;119729
850;331283
850;1554651
850;854083
850;1017555
850;937851
850;241321
850;2208211
850;357389
850;323357
850;653519
850;98291
850;401959
850;642977
850;1237967
850;1591845
850;565029
850;634479
850;1429869
850;1306925
850;368201
850;823079
850;1126045
850;632543
850;1856397
850;1317055
850;439073
850;273979
850;607133
850;355981
850;193305
850;2879597
850;1750943
850;1138525
850;195253
850;229561
850;272651
850;556447
850;472479
850;1643107
850;87453
850;1079073
850;318879
850;2076257
850;196925
850;1101211
850;3278055
850;501559
850;284373
850;368287
850;476683
850;1041159
850;351755
850;440767
850;2759689
850;1082181
850;95467
850;1548233
850;555291
850;826619
850;265959
850;122487
850;710691
850;395613
850;986527
850;412725
850;429009
850;305535
850;296381
850;845645
850;214187
850;533797
850;248941
850;504367
850;1711305
850;254249
850;434097
850;1445821
850;478355
850;715379
850;149557
850;847279
850;453189
850;376061
850;1084379
850;455433
850;226519
850;1037087
850;2077243
900;947829
900;150455
900;364733
900;848981
900;197057
900;960813
900;764131
900;606857
900;1575229
900;2101763
900;443809
900;207021
900;1250235
900;2198809
900;245803
900;1072925
900;1956369
900;1091383
900;404983
900;1282707
900;759471
900;1016753
900;944985
900;354465
900;1824865
900;229533
900;4518643
900;1706643
900;315879
900;593717
900;234325
900;989425
900;651481
900;1752295
900;775799
900;1581073
900;537261
900;1393593
900;658899
900;135527
900;506973
900;926015
900;2394081
900;154785
900;1331309
900;2243501
900;675163
900;412269
900;1174017
900;385537
900;1074227
900;966307
900;1668023
900;1100689
900;1000233
900;791039
900;1478281
900;1367655
900;148961
900;393745
900;346477
900;694619
900;809925
900;745015
900;519447
900;629071
900;944775
900;362339
900;952963
900;773175
900;384629
900;408351
900;570949
900;483825
900;385499
900;233123
900;314385
900;132091
900;754619
900;108953
900;298685
900;376091
900;584653
900;728687
900;131637
900;203967
900;617745
900;225525
900;513821
900;1647833
900;243259
900;341083
900;1362921
900;419935
900;215077
900;300693
900;2353403
900;424455
900;642783
900;728507
950;775053
950;703373
950;724857
950;1621821
950;1150239
950;2342679
950;109953
950;1738833
950;507555
950;1066525
950;2504823
950;1516503
950;346503
950;625141
950;3124427
950;202165
950;231629
950;859339
950;175775
950;1138653
950;2471889
950;428063
950;328617
950;316959
950;970459
950;916729
950;1214093
950;1215797
950;437523
950;996365
950;444187
950;569163
950;687019
950;650289
950;472439
950;1134163
950;1062677
950;358229
950;794629
950;2443105
950;707089
950;668213
950;178371
950;1130441
950;223297
950;801373
950;303581
950;597279
950;480289
950;189279
950;739039
950;1663129
950;1162813
950;299247
950;1996477
950;656711
950;876897
950;298949
950;107603
950;997625
950;392027
950;201257
950;1654255
950;714399
950;520559
950;935981
950;1874425
950;276485
950;1147037
950;836223
950;1083103
950;622319
950;260917
950;566067
950;1797121
950;412363
950;877025
950;391229
950;406115
950;681549
950;1184279
950;393011
950;1565185
950;175963
950;295455
950;333951
950;1675343
950;968505
950;227935
950;1571467
950;1786993
950;998859
950;937705
950;1063149
950;411161
950;282555
950;1022487
950;2160093
950;804187
950;343033
1000;280191
1000;536957
1000;448057
1000;407555
1000;1114861
1000;130489
1000;990857
1000;194621
1000;2678275
1000;637541
1000;1115145
1000;3330237
1000;658391
1000;339925
1000;1746443
1000;948151
1000;248989
1000;1420635
1000;4096749
1000;209653
1000;505307
1000;2105745
1000;874943
1000;1333973
1000;940815
1000;1015667
1000;303323
1000;1321801
1000;3190563
1000;2637853
1000;332697
1000;404719
1000;1323715
1000;543841
1000;907065
1000;1154385
1000;1312159
1000;2706095
1000;1592301
1000;1665859
1000;144671
1000;860243
1000;2533207
1000;965601
1000;782877
1000;1220769
1000;2959195
1000;499379
1000;656189
1000;637349
1000;462033
1000;708281
1000;1681583
1000;599785
1000;118675
1000;491067
1000;1923429
1000;2713075
1000;523135
1000;3490587
1000;639823
1000;1250055
1000;938737
1000;572429
1000;1080555
1000;308399
1000;1138253
1000;1345349
1000;350643
1000;2065325
1000;570081
1000;326913
1000;419673
1000;1618495
1000;1067479
1000;3637913
1000;1553179
1000;934793
1000;3045869
1000;605501
1000;1240373
1000;1086405
1000;247135
1000;1667005
1000;1702697
1000;2169175
1000;963151
1000;615537
1000;795679
1000;1161547
1000;1024997
1000;356591
1000;723577
1000;191257
1000;611315
1000;689555
1000;774905
1000;177859
1000;956843
1000;1263665
1050;521627
1050;2362395
1050;1036757
1050;2635631
1050;939093
1050;769301
1050;1489027
1050;1535355
1050;2909719
1050;931261
1050;621997
1050;687691
1050;229495
1050;203893
1050;1153371
1050;1144771
1050;2352857
1050;698961
1050;1162019
1050;1796175
1050;246785
1050;980271
1050;1031897
1050;1223007
1050;1904773
1050;3318177
1050;3332773
1050;1245689
1050;407461
1050;1573047
1050;2651615
1050;576201
1050;887789
1050;637283
1050;392113
1050;763875
1050;564081
1050;3950691
1050;1668795
1050;481255
1050;1347415
1050;1319833
1050;1687437
1050;1366179
1050;2220461
1050;2306531
1050;210969
1050;654027
1050;775601
1050;933649
1050;450559
1050;464531
1050;986507
1050;230771
1050;1747703
1050;1964235
1050;130227
1050;636143
1050;306437
1050;1802057
1050;714001
1050;693695
1050;1002731
1050;2027167
1050;955527
1050;2974331
1050;695041
1050;536973
1050;403543
1050;1242913
1050;3080955
1050;618491
1050;1335739
1050;128665
1050;900505
1050;902655
1050;1531387
1050;743691
1050;1127659
1050;1517533
1050;2042385
1050;1247973
1050;1560283
1050;983047
1050;1180937
1050;1666645
1050;862571
1050;300769
1050;376477
1050;565883
1050;754599
1050;2331319
1050;191485
1050;1296863
1050;3328981
1050;285697
1050;1030849
1050;369891
1050;1781077
1050;1797605
1100;365035
1100;1152021
1100;1075941
1100;2513695
1100;2759083
1100;1203777
1100;566557
1100;1130657
1100;128637
1100;3925175
1100;1029403
1100;789751
1100;146011
1100;1639017
1100;1779215
1100;752939
1100;609029
1100;1272091
1100;872013
1100;304539
1100;185027
1100;264893
1100;3585589
1100;1104053
1100;1074785
1100;469125
1100;462103
1100;709339
1100;879353
1100;470151
1100;877785
1100;1532383
1100;919759
1100;1171715
1100;165911
1100;2761855
1100;736179
1100;1316269
1100;415499
1100;476025
1100;593887
1100;1301915
1100;1065129
1100;862955
1100;593617
1100;268723
1100;230819
1100;538569
1100;1775677
1100;2537635
1100;313557
1100;882611
1100;1595857
1100;339379
1100;276541
1100;1590263
1100;547187
1100;1574901
1100;980547
1100;2286863
1100;873445
1100;1288645
1100;1922375
1100;268287
1100;4522337
1100;462011
1100;903691
1100;324867
1100;2745885
1100;1754937
1100;388483
1100;541913
1100;318879
1100;643333
1100;524967
1100;3596565
1100;185541
1100;437275
1100;1217957
1100;911281
1100;806601
1100;497279
1100;412739
1100;956571
1100;612393
1100;594845
1100;627453
1100;502777
1100;2278485
1100;1661983
1100;506417
1100;1326597
1100;3032947
1100;3791985
1100;499257
1100;822257
1100;177787
1100;401849
1100;806753
1100;1475421
1150;2236749
1150;622809
1150;2211643
1150;1815461
1150;3473085
1150;1200681
1150;357495
1150;601907
1150;2220239
1150;365679
1150;3507559
1150;3076497
1150;1174103
1150;1177183
1150;1464215
1150;452163
1150;515339
1150;1144677
1150;844799
1150;361499
1150;2900765
1150;1366873
1150;305883
1150;286687
1150;677497
1150;1917341
1150;4851615
1150;1615211
1150;1612217
1150;953659
1150;2326701
1150;232763
1150;1748525
1150;1139903
1150;3818491
1150;850943
1150;8783605
1150;389345
1150;2348641
1150;783307
1150;246441
1150;1991645
1150;736125
1150;159235
1150;1427459
1150;555967
1150;1244281
1150;656823
1150;994119
1150;740301
1150;1885499
1150;329031
1150;316423
1150;1748365
1150;438601
1150;1400823
1150;2206001
1150;1060633
1150;510113
1150;2083845
1150;1210781
1150;558241
1150;587805
1150;1604001
1150;259481
