n	czas	liczbaPorównań
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
100	1914
200	4647
200	4647
200	4647
200	4647
200	4647
200	4647
200	4647
200	4647
200	4647
200	4647
200	4647
200	4647
200	4647
200	4647
200	4647
200	4647
200	4647
200	4647
200	4647
200	4647
200	4647
200	4647
200	4647
200	4647
200	4647
200	4647
200	4647
200	4647
200	4647
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
200	4627
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
300	7586
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
400	10840
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
500	14079
600	17647
600	17647
600	17647
600	17647
600	17647
600	17647
600	17647
600	17647
600	17647
600	17647
600	17647
600	17647
600	17647
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
600	17578
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
700	21238
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
800	24765
