10;20;68
10;21;68
10;23;68
10;20;68
10;24;68
10;22;68
10;22;68
10;22;68
10;21;68
10;24;68
20;63;176
20;60;176
20;58;176
20;61;176
20;64;176
20;63;176
20;61;176
20;62;176
20;68;176
20;64;176
30;113;296
30;114;296
30;109;296
30;115;296
30;116;296
30;110;296
30;107;296
30;107;296
30;109;296
30;112;296
40;163;432
40;168;432
40;168;432
40;163;432
40;159;432
40;165;432
40;164;432
40;166;432
40;167;432
40;168;432
50;218;572
50;220;572
50;222;572
50;222;572
50;222;572
50;227;572
50;221;572
50;216;572
50;223;572
50;225;572
60;281;712
60;287;712
60;279;712
60;280;712
60;273;712
60;282;712
60;286;712
60;275;712
60;276;712
60;279;712
70;342;864
70;347;864
70;344;864
70;336;864
70;342;864
70;349;864
70;345;864
70;351;864
70;337;864
70;344;864
80;412;1024
80;412;1024
80;401;1024
80;409;1024
80;407;1024
80;414;1024
80;413;1024
80;408;1024
80;411;1024
80;408;1024
90;473;1184
90;478;1184
90;477;1184
90;477;1184
90;466;1184
90;469;1184
90;475;1184
90;471;1184
90;478;1184
90;469;1184
100;532;1344
100;536;1344
100;547;1344
100;547;1344
100;537;1344
100;550;1344
100;531;1344
100;541;1344
100;534;1344
100;535;1344
110;613;1504
110;605;1504
110;614;1504
110;613;1504
110;609;1504
110;606;1504
110;614;1504
110;615;1504
110;615;1504
110;613;1504
120;680;1664
120;671;1664
120;685;1664
120;684;1664
120;683;1664
120;681;1664
120;681;1664
120;674;1664
120;684;1664
120;692;1664
130;743;1828
130;758;1828
130;754;1828
130;757;1828
130;743;1828
130;756;1828
130;740;1828
130;756;1828
130;757;1828
130;754;1828
140;825;2008
140;834;2008
140;819;2008
140;825;2008
140;817;2008
140;824;2008
140;833;2008
140;827;2008
140;825;2008
140;814;2008
150;907;2188
150;904;2188
150;907;2188
150;892;2188
150;893;2188
150;905;2188
150;896;2188
150;912;2188
150;891;2188
150;902;2188
160;969;2368
160;973;2368
160;976;2368
160;973;2368
160;971;2368
160;980;2368
160;972;2368
160;964;2368
160;966;2368
160;978;2368
170;1055;2548
170;1052;2548
170;1055;2548
170;1056;2548
170;1047;2548
170;1053;2548
170;1059;2548
170;1040;2548
170;1055;2548
170;1054;2548
180;1125;2728
180;1130;2728
180;1133;2728
180;1129;2728
180;1130;2728
180;1125;2728
180;1127;2728
180;1116;2728
180;1127;2728
180;1120;2728
190;1193;2908
190;1207;2908
190;1195;2908
190;1196;2908
190;1207;2908
190;1207;2908
190;1196;2908
190;1198;2908
190;1211;2908
190;1194;2908
200;1280;3088
200;1297;3088
200;1270;3088
200;1268;3088
200;1274;3088
200;1281;3088
200;1292;3088
200;1278;3088
200;1292;3088
200;1289;3088
1000;8683;19952
1000;8679;19952
1000;8695;19952
1000;8709;19952
1000;8713;19952
1000;8721;19952
1000;8728;19952
1000;8711;19952
1000;8684;19952
1000;8717;19952
2000;19419;43904
2000;19448;43904
2000;19372;43904
2000;19427;43904
2000;19370;43904
2000;19401;43904
2000;19475;43904
2000;19482;43904
2000;19397;43904
2000;19410;43904
3000;30949;69808
3000;30884;69808
3000;30977;69808
3000;30931;69808
3000;30956;69808
3000;30906;69808
3000;30876;69808
3000;30895;69808
3000;30945;69808
3000;30919;69808
4000;42899;95808
4000;42768;95808
4000;42850;95808
4000;42839;95808
4000;42793;95808
4000;42836;95808
4000;42798;95808
4000;42826;95808
4000;42833;95808
4000;42879;95808
5000;55239;123616
5000;55194;123616
5000;55212;123616
5000;55240;123616
5000;55200;123616
5000;55237;123616
5000;55190;123616
5000;55247;123616
5000;55203;123616
5000;55210;123616
6000;67866;151616
6000;67867;151616
6000;67848;151616
6000;67829;151616
6000;67787;151616
6000;67842;151616
6000;67788;151616
6000;67905;151616
6000;67865;151616
6000;67785;151616
7000;80743;179616
7000;80786;179616
7000;80577;179616
7000;80717;179616
7000;80647;179616
7000;80783;179616
7000;80659;179616
7000;80734;179616
7000;80719;179616
7000;80727;179616
8000;93627;207616
8000;93680;207616
8000;93639;207616
8000;93699;207616
8000;93682;207616
8000;93728;207616
8000;93615;207616
8000;93598;207616
8000;93639;207616
8000;93597;207616
9000;106939;237232
9000;106958;237232
9000;106901;237232
9000;106968;237232
9000;106994;237232
9000;107079;237232
9000;107002;237232
9000;107042;237232
9000;106949;237232
9000;106957;237232
10000;120448;267232
10000;120402;267232
10000;120496;267232
10000;120480;267232
10000;120487;267232
10000;120426;267232
10000;120388;267232
10000;120445;267232
10000;120450;267232
10000;120376;267232
11000;134068;297232
11000;133958;297232
11000;133970;297232
11000;133915;297232
11000;134131;297232
11000;133976;297232
11000;134051;297232
11000;134014;297232
11000;134048;297232
11000;134048;297232
12000;147768;327232
12000;147588;327232
12000;147713;327232
12000;147657;327232
12000;147688;327232
12000;147667;327232
12000;147641;327232
12000;147684;327232
12000;147715;327232
12000;147726;327232
13000;161475;357232
13000;161454;357232
13000;161491;357232
13000;161512;357232
13000;161497;357232
13000;161572;357232
13000;161462;357232
13000;161604;357232
13000;161449;357232
13000;161478;357232
14000;175430;387232
14000;175259;387232
14000;175276;387232
14000;175327;387232
14000;175349;387232
14000;175418;387232
14000;175392;387232
14000;175353;387232
14000;175358;387232
14000;175249;387232
15000;189382;417232
15000;189320;417232
15000;189409;417232
15000;189285;417232
15000;189281;417232
15000;189187;417232
15000;189288;417232
15000;189477;417232
15000;189281;417232
15000;189202;417232
16000;203343;447232
16000;203382;447232
16000;203301;447232
16000;203375;447232
16000;203233;447232
16000;203350;447232
16000;203204;447232
16000;203260;447232
