18000;271187;88066
18000;274049;88479
18000;282969;86833
18000;272069;94417
18000;308594;90064
18000;270972;89200
18000;313625;83536
18000;278665;100791
18000;270395;90226
19000;291873;92274
19000;294956;107062
19000;297625;92390
19000;299595;92176
19000;300985;100246
19000;289883;89307
19000;306139;107830
19000;296878;92769
19000;293006;104457
19000;298335;89203
20000;314595;100964
20000;318865;104351
20000;315641;94468
20000;328141;98857
20000;322608;106802
20000;316885;110088
20000;330284;104468
20000;310194;104164
20000;314223;105513
20000;323475;108787
