17000;328483;55720
17000;357492;54468
17000;336708;55407
17000;325264;56010
18000;359826;59124
18000;360624;59019
18000;362549;58867
18000;348172;59418
18000;374383;58476
18000;371284;58802
18000;358123;59143
18000;354518;59124
18000;359992;58796
18000;354364;59257
19000;388089;62884
19000;396319;62057
19000;375080;62930
19000;371420;63312
19000;373792;63141
19000;372118;62742
19000;379165;62938
19000;369590;63063
19000;363036;63315
19000;376019;63023
20000;451273;65683
20000;411497;66182
20000;404413;65858
20000;410567;66234
20000;401099;66026
20000;405161;66248
20000;405738;66159
20000;420015;66066
20000;407451;66081
20000;404415;66191
