100	653	7
100	654	7
100	598	6
100	672	7
100	685	7
100	637	9
100	603	7
100	573	6
100	564	6
100	591	6
100	572	6
100	646	7
100	723	7
100	647	7
100	632	7
100	649	6
100	595	7
100	716	7
100	595	7
100	673	6
100	606	7
100	604	7
100	583	6
100	631	7
100	634	6
100	625	7
100	669	7
100	626	7
100	708	7
100	714	6
100	682	7
100	602	7
100	626	11
100	596	9
100	604	7
100	598	6
100	598	7
100	642	7
100	560	8
100	712	7
100	587	7
100	597	6
100	645	6
100	638	7
100	559	6
100	671	7
100	602	6
100	685	6
100	583	6
100	639	7
100	618	6
100	618	7
100	589	6
100	635	7
100	655	6
100	602	7
100	643	8
100	683	7
100	634	6
100	685	6
100	594	7
100	681	6
100	627	6
100	591	7
100	583	6
100	591	6
100	654	6
100	635	6
100	678	7
100	624	6
100	676	8
100	652	6
100	588	7
100	712	7
100	624	7
100	674	8
100	602	6
100	629	6
100	608	6
100	599	6
100	635	6
100	639	6
100	760	6
100	566	6
100	600	6
100	622	6
100	586	6
100	580	6
100	643	7
100	643	6
100	611	6
100	549	7
100	647	7
100	661	6
100	635	6
100	658	7
100	576	8
100	559	8
100	621	6
100	564	23
200	1652	13
200	1484	17
200	1563	13
200	1534	14
200	1474	14
200	1547	14
200	1577	14
200	1473	14
200	1485	15
200	1453	17
200	1447	14
200	1495	17
200	1451	14
200	1675	15
200	1681	14
200	1580	19
200	1464	14
200	1460	13
200	1468	14
200	1587	14
200	1408	14
200	1662	13
200	1414	14
200	1475	13
200	1488	15
200	1513	14
200	1769	15
200	1448	14
200	1580	15
200	1729	14
200	1483	14
200	1534	14
200	1509	14
200	1567	15
200	1469	18
200	1494	14
200	1521	18
200	1456	14
200	1499	14
200	1424	14
200	1557	13
200	1449	13
200	1390	13
200	1499	14
200	1416	14
200	1417	13
200	1401	14
200	1455	13
200	1496	14
200	1441	14
200	1417	14
200	1557	14
200	1417	16
200	1446	13
200	1708	15
200	1477	14
200	1629	15
200	1650	15
200	1413	14
200	1531	14
200	1568	14
200	1516	13
200	1430	13
200	1362	14
200	1497	14
200	1363	14
200	1460	14
200	1605	14
200	1790	14
200	1715	15
200	1486	14
200	1633	14
200	1435	14
200	1580	14
200	1463	14
200	1741	14
200	1492	14
200	1609	14
200	2097	15
200	1426	14
200	1442	13
200	1484	14
200	1464	37
200	1414	19
200	1526	14
200	1558	15
200	1555	13
200	1473	14
200	1470	14
200	1434	14
200	1727	14
200	1629	15
200	1587	14
200	1367	13
200	1446	14
200	1741	18
200	1420	14
200	1441	14
200	1739	14
200	1447	14
300	2490	23
300	2287	22
300	2414	22
300	2367	22
300	2548	22
300	2437	21
300	2456	22
300	2591	21
300	2284	21
300	2675	22
300	2364	21
300	2355	22
300	2287	21
300	2363	22
300	2367	22
300	2368	22
300	2309	27
300	2446	21
300	2938	22
300	2358	22
300	2557	22
300	2504	23
300	2349	27
300	2442	26
300	2668	21
300	2591	22
300	2240	22
300	2675	22
300	2278	21
300	2565	21
300	2332	28
300	2581	27
300	2453	21
300	2711	22
300	2310	21
300	2591	21
300	2322	22
300	2466	104
300	2645	23
300	2379	25
300	2368	21
300	2372	22
300	2398	22
300	2574	22
300	2517	27
300	2467	23
300	2358	27
300	2403	26
300	2446	22
300	2655	28
300	2340	21
300	2353	21
300	2605	22
300	2530	22
300	2265	26
300	2362	22
300	2245	21
300	2660	27
300	2291	22
300	2377	21
300	2296	22
300	2613	23
300	2451	25
300	2610	22
300	2548	22
300	2421	26
300	2390	22
300	2535	22
300	2438	22
300	2376	21
300	2480	21
300	2321	22
300	2781	22
300	2624	23
300	2395	22
300	2425	22
300	2318	21
300	2543	22
300	2295	21
300	2560	22
300	2595	34
300	2391	21
300	2486	22
300	2583	23
300	2301	21
300	2629	23
300	2516	23
300	2518	22
300	2394	22
300	2463	21
300	2388	23
300	2290	22
300	2446	27
300	2522	22
300	2448	22
300	2284	22
300	2435	22
300	2402	21
300	2356	22
300	2436	29
400	3644	38
400	3354	30
400	3462	31
400	3347	30
400	3376	39
400	3712	30
400	3432	40
400	3305	30
400	3692	30
400	3492	30
400	3634	30
400	3529	30
400	3611	30
400	3229	29
400	3414	30
400	3331	30
400	3477	159
400	3228	29
400	3291	31
400	3372	29
400	3353	30
400	3464	29
400	3888	37
400	3436	31
400	3468	31
400	3409	30
400	3219	30
400	3323	31
400	3254	30
400	3569	29
400	3763	31
400	3468	29
400	3599	29
400	3372	29
400	3413	30
400	3642	30
400	3470	31
400	3593	30
400	3361	30
400	3285	31
400	3879	31
400	3453	30
400	3359	29
400	3386	35
400	3318	31
400	3260	30
400	3371	30
400	3669	30
400	3444	30
400	3308	29
400	3282	30
400	3348	29
400	3624	30
400	4132	30
400	3469	31
400	3460	29
400	3788	29
400	3348	30
400	3503	30
400	3474	30
400	3473	31
400	3459	31
400	3645	29
400	3269	30
400	3716	30
400	3703	29
400	3812	30
400	3281	29
400	3398	30
400	3300	30
400	3847	31
400	3369	30
400	3336	37
400	3434	34
400	3303	30
400	3364	31
400	3834	31
400	3407	37
400	3550	29
400	3329	31
400	3482	30
400	3343	29
400	3402	30
400	3859	32
400	3417	31
400	3398	30
400	3699	31
400	3394	30
400	3764	31
400	3251	29
400	3459	30
400	3415	31
400	3477	31
400	3697	31
400	3613	31
400	3389	31
400	4041	31
400	3307	31
400	3657	31
400	3469	30
500	4816	42
500	5161	42
500	4686	38
500	4287	39
500	4425	40
500	4272	38
500	4407	38
500	4426	49
500	4779	39
500	4354	39
500	5261	149
500	4651	40
500	4498	38
500	4618	38
500	4550	47
500	4567	41
500	4679	38
500	4481	48
500	4849	39
500	4479	39
500	4449	40
500	4317	46
500	4526	39
500	4492	38
500	4461	38
500	4506	38
500	4525	38
500	4477	37
500	4429	48
500	4459	39
500	4516	38
500	4685	40
500	4158	38
500	4475	38
500	4246	39
500	4423	39
500	4672	39
500	5004	53
500	4367	40
500	4557	43
500	4507	38
500	5240	38
500	5030	39
500	4576	39
500	4802	40
500	4620	38
500	4501	39
500	4419	39
500	4523	39
500	4456	38
500	4583	37
500	4789	37
500	4739	39
500	4348	43
500	4561	37
500	4854	38
500	4426	39
500	4796	38
500	4661	40
500	4672	39
500	4678	39
500	4308	40
500	4332	40
500	4451	39
500	4807	38
500	4537	38
500	4388	37
500	4365	38
500	4174	38
500	4866	38
500	4489	40
500	4576	45
500	4360	38
500	4774	39
500	4596	38
500	4203	37
500	4746	38
500	4767	38
500	4939	38
500	4877	39
500	4896	39
500	4692	37
500	4623	38
500	4572	40
500	5038	40
500	4527	39
500	5304	39
500	4621	40
500	4988	37
500	4716	38
500	4317	38
500	4543	39
500	4629	37
500	4754	38
500	4774	38
500	5134	39
500	4664	41
500	4395	38
500	4991	39
500	4228	39
600	5787	47
600	5388	135
600	5415	47
600	5879	60
600	5478	58
600	6128	46
600	5584	47
600	5457	47
600	5744	46
600	5501	48
600	5354	47
600	5342	59
600	5423	47
600	6185	61
600	5585	47
600	5550	48
600	5559	48
600	5585	48
600	5702	47
600	5602	47
600	5982	48
600	6279	52
600	6323	54
600	5859	48
600	5355	47
600	5740	47
600	5605	49
600	5431	47
600	5436	47
600	5591	47
600	5511	46
600	5421	46
600	5664	47
600	5619	47
600	5719	47
600	5867	48
600	5420	47
600	5706	47
600	5622	47
600	5185	47
600	5848	47
600	5291	47
600	5712	46
600	6675	49
600	5958	47
600	5319	46
600	6014	70
600	5531	47
600	5666	48
600	5404	46
600	5518	47
600	5428	48
600	5674	48
600	5522	58
600	5574	49
600	5628	47
600	5589	50
600	6060	59
600	5850	47
600	5551	46
600	5467	49
600	5880	59
600	5489	46
600	5317	48
600	5643	59
600	5638	47
600	5575	47
600	5544	46
600	5666	50
600	6042	48
600	5918	47
600	5762	47
600	6087	48
600	5570	59
600	5519	47
600	5564	48
600	5829	48
600	6468	50
600	5642	53
600	6146	49
600	5698	49
600	5911	62
600	5511	48
600	5484	46
600	5443	47
600	5174	47
600	5228	57
600	5950	47
600	5447	49
600	5687	50
600	5513	48
600	5987	47
600	5433	182
600	5376	48
600	5454	58
600	5323	46
600	5361	48
600	5871	49
600	5421	47
600	5873	59
700	6776	57
700	6857	57
700	6750	56
700	6682	73
700	6907	56
700	6641	57
700	6738	56
700	6916	56
700	7084	56
700	6819	55
700	6864	58
700	6752	75
700	6864	56
700	6787	55
700	6648	53
700	7032	55
700	6957	69
700	7219	57
700	7605	56
700	6870	54
700	7300	58
700	7628	57
700	6492	56
700	6797	58
700	6669	55
700	6676	54
700	6810	57
700	6392	67
700	6860	55
700	6574	60
700	6902	56
700	6716	57
700	7005	55
