100	4950	15
200	19900	57
300	44850	122
400	79800	258
500	124750	368
600	179700	532
700	244650	625
800	319600	933
900	404550	922
1000	499500	1219
1100	604450	1378
1200	719400	1652
1300	844350	1927
1400	979300	2570
1500	1124250	2678
1600	1279200	2924
1700	1444150	3468
1800	1619100	3904
1900	1804050	4126
2000	1999000	4574
2100	2203950	5074
2200	2418900	6316
2300	2643850	6548
2400	2878800	7131
2500	3123750	7566
2600	3378700	9156
2700	3643650	8428
2800	3918600	8942
2900	4203550	9993
3000	4498500	10551
3100	4803450	11732
3200	5118400	12150
3300	5443350	12864
3400	5778300	13382
3500	6123250	14746
3600	6478200	14863
3700	6843150	16879
3800	7218100	16546
3900	7603050	17363
4000	7998000	19650
4100	8402950	19680
4200	8817900	21071
4300	9242850	21208
4400	9677800	23836
4500	10122750	24305
4600	10577700	25775
4700	11042650	26999
4800	11517600	28355
4900	12002550	28862
5000	12497500	29912
5100	13002450	31381
5200	13517400	35494
5300	14042350	32548
5400	14577300	33616
5500	15122250	38316
5600	15677200	37879
5700	16242150	38299
5800	16817100	40665
5900	17402050	42509
6000	17997000	43508
6100	18601950	44166
6200	19216900	47119
6300	19841850	46222
6400	20476800	48956
6500	21121750	53552
6600	21776700	53358
6700	22441650	56279
6800	23116600	56704
6900	23801550	59341
7000	24496500	60363
7100	25201450	61342
7200	25916400	64004
7300	26641350	66038
7400	27376300	73088
7500	28121250	68705
7600	28876200	71009
7700	29641150	73748
7800	30416100	74464
7900	31201050	75361
8000	31996000	77589
8100	32800950	79426
8200	33615900	81957
8300	34440850	84445
8400	35275800	84886
8500	36120750	85300
8600	36975700	87302
8700	37840650	86186
8800	38715600	92449
8900	39600550	90197
9000	40495500	97021
9100	41400450	97518
9200	42315400	98387
9300	43240350	105176
9400	44175300	112795
9500	45120250	118896
9600	46075200	116600
9700	47040150	115845
9800	48015100	117249
9900	49000050	116183
10000	49995000	119702
