100	20	734	357	12
100	20	796	327	9
100	20	789	357	10
100	20	839	375	9
100	20	712	370	8
100	20	813	322	12
100	20	765	343	10
100	20	806	418	9
100	20	699	337	9
100	20	793	330	10
100	20	689	341	8
100	20	742	348	9
100	20	756	375	9
100	20	777	343	9
100	20	741	352	9
100	20	738	350	10
100	20	723	321	8
100	20	781	363	10
100	20	712	343	9
100	20	798	322	11
100	20	758	357	8
100	20	612	301	8
100	20	744	379	11
100	20	721	327	9
100	20	758	348	9
100	20	799	377	12
100	20	832	397	9
100	20	858	406	10
100	20	694	334	10
100	20	766	326	10
100	20	774	351	9
100	20	640	303	37
100	20	791	396	9
100	20	726	337	8
100	20	771	380	10
100	20	763	311	9
100	20	728	334	11
100	20	749	361	9
100	20	710	361	11
100	20	826	380	10
100	20	799	374	9
100	20	734	356	10
100	20	838	374	9
100	20	811	430	9
100	20	827	399	9
100	20	787	321	9
100	20	799	356	8
100	20	718	343	9
100	20	694	330	8
100	20	757	367	9
100	20	798	407	9
100	20	781	363	9
100	20	736	336	9
100	20	611	310	9
100	20	768	334	9
100	20	867	392	10
100	20	765	382	10
100	20	779	335	10
100	20	672	326	9
100	20	825	381	9
100	20	816	380	9
100	20	842	407	9
100	20	904	372	10
100	20	815	395	9
100	20	753	352	9
100	20	779	382	8
100	20	775	351	9
100	20	832	374	9
100	20	789	378	9
100	20	780	369	10
100	20	751	331	8
100	20	862	392	10
100	20	775	363	10
100	20	710	331	9
100	20	721	360	9
100	20	753	356	9
100	20	691	299	8
100	20	814	397	11
100	20	809	374	10
100	20	790	374	9
100	20	831	419	9
100	20	844	391	10
100	20	836	404	9
100	20	587	285	7
100	20	703	309	9
100	20	661	300	7
100	20	717	353	9
100	20	835	365	10
100	20	685	340	8
100	20	642	302	8
100	20	720	326	9
100	20	702	321	8
100	20	793	358	9
100	20	773	365	8
100	20	732	365	9
100	20	770	393	9
100	20	774	347	9
100	20	697	314	9
100	20	739	326	9
100	20	742	340	13
100	40	768	351	10
100	40	718	330	8
100	40	780	364	9
100	40	786	357	9
100	40	699	328	8
100	40	741	351	9
100	40	731	341	8
100	40	775	379	9
100	40	732	320	9
100	40	821	398	9
100	40	810	353	10
100	40	709	343	8
100	40	776	365	9
100	40	721	322	10
100	40	805	340	10
100	40	735	346	9
100	40	696	323	9
100	40	762	362	9
100	40	694	358	10
100	40	832	400	9
100	40	680	338	8
100	40	832	410	10
100	40	736	325	9
100	40	694	330	8
100	40	744	375	9
100	40	779	358	9
100	40	702	372	9
100	40	820	429	22
100	40	766	398	10
100	40	763	360	10
100	40	723	329	10
100	40	804	359	9
100	40	752	363	9
100	40	720	343	8
100	40	694	337	9
100	40	809	393	10
100	40	785	398	9
100	40	768	390	9
100	40	794	351	9
100	40	746	360	8
100	40	739	325	8
100	40	707	320	8
100	40	781	394	10
100	40	722	375	8
100	40	805	377	8
100	40	701	357	8
100	40	755	352	9
100	40	756	342	9
100	40	705	337	8
100	40	782	392	9
100	40	837	380	10
100	40	670	319	7
100	40	722	332	9
100	40	802	326	9
100	40	838	392	10
100	40	747	335	9
100	40	821	358	9
100	40	771	351	9
100	40	642	337	8
100	40	858	371	9
100	40	728	346	8
100	40	741	368	9
100	40	748	323	10
100	40	810	323	9
100	40	859	382	10
100	40	817	403	9
100	40	762	361	8
100	40	730	347	10
100	40	744	363	9
100	40	777	356	8
100	40	790	405	9
100	40	787	359	9
100	40	763	347	9
100	40	746	338	10
100	40	858	385	10
100	40	690	315	8
100	40	673	303	10
100	40	732	326	9
100	40	829	380	9
100	40	710	326	9
100	40	771	335	9
100	40	740	371	9
100	40	739	374	8
100	40	711	342	8
100	40	770	340	9
100	40	754	386	8
100	40	722	367	8
100	40	698	351	9
100	40	722	336	8
100	40	822	381	10
100	40	763	353	9
100	40	757	381	9
100	40	762	376	9
100	40	751	342	9
100	40	683	314	9
100	40	779	371	9
100	40	790	308	9
100	40	758	310	9
100	40	766	338	9
100	40	712	364	8
100	60	800	382	9
100	60	802	390	9
100	60	915	414	10
100	60	782	360	9
100	60	823	391	11
100	60	861	402	12
100	60	832	429	9
100	60	741	369	9
100	60	854	428	9
100	60	759	381	9
100	60	720	361	8
100	60	729	363	9
100	60	714	309	10
100	60	759	353	9
100	60	774	375	9
100	60	791	357	9
100	60	726	336	9
100	60	772	348	9
100	60	870	395	12
100	60	834	407	10
100	60	757	337	9
100	60	922	425	12
100	60	696	341	9
100	60	824	391	9
100	60	725	344	8
100	60	731	388	9
100	60	757	386	8
100	60	750	364	8
100	60	734	395	9
100	60	819	360	9
100	60	786	367	8
100	60	816	374	9
100	60	783	357	9
100	60	809	381	9
100	60	845	433	9
100	60	728	357	9
100	60	875	428	12
100	60	789	399	9
100	60	751	325	9
100	60	822	386	9
100	60	721	392	9
100	60	777	368	8
100	60	833	414	12
100	60	791	404	9
100	60	848	386	9
100	60	720	342	8
100	60	715	345	9
100	60	889	367	10
100	60	795	375	9
100	60	737	358	8
100	60	798	383	9
100	60	759	323	9
100	60	789	382	9
100	60	787	383	9
100	60	753	367	9
100	60	771	304	10
100	60	718	272	8
100	60	806	383	9
100	60	710	364	8
100	60	787	362	9
100	60	728	353	9
100	60	644	324	9
100	60	666	298	9
100	60	779	385	9
100	60	677	352	8
100	60	772	358	10
100	60	809	411	9
100	60	709	345	8
100	60	851	380	10
100	60	758	355	9
100	60	751	359	8
100	60	745	361	8
100	60	675	332	8
100	60	765	370	8
100	60	668	362	8
100	60	630	334	8
100	60	826	435	10
100	60	747	352	9
100	60	787	372	9
100	60	704	328	8
100	60	756	347	9
100	60	687	340	9
100	60	748	414	10
100	60	788	421	8
100	60	874	384	9
100	60	699	334	8
100	60	695	364	8
100	60	729	354	9
100	60	775	358	9
100	60	764	355	9
100	60	841	396	9
100	60	865	411	10
100	60	749	337	9
100	60	770	354	8
100	60	780	361	9
100	60	741	344	9
100	60	777	352	9
100	60	821	402	9
100	60	743	351	9
100	60	687	354	9
100	80	823	365	9
100	80	826	357	10
100	80	720	374	9
100	80	799	384	8
100	80	788	400	9
100	80	793	408	9
100	80	793	406	9
100	80	596	256	7
100	80	869	377	9
100	80	791	359	11
100	80	787	357	9
100	80	694	346	9
100	80	794	411	10
100	80	806	343	9
100	80	854	410	12
100	80	701	370	9
100	80	707	342	10
100	80	819	430	10
100	80	727	363	9
100	80	837	388	10
100	80	727	347	8
100	80	716	409	8
100	80	731	365	9
100	80	684	344	8
100	80	601	308	9
100	80	762	345	9
100	80	739	371	9
100	80	798	368	9
100	80	770	378	9
100	80	781	395	8
100	80	883	451	12
100	80	607	282	7
100	80	738	340	9
100	80	844	427	9
100	80	731	350	9
100	80	843	392	9
100	80	801	348	11
100	80	708	343	8
100	80	777	371	11
100	80	805	378	10
100	80	789	378	9
100	80	854	430	9
100	80	692	357	8
100	80	780	354	8
100	80	861	445	10
100	80	689	346	8
100	80	785	357	8
100	80	819	389	9
100	80	658	278	8
100	80	813	398	10
100	80	804	347	9
100	80	862	422	9
100	80	834	409	10
100	80	679	331	8
100	80	738	368	9
100	80	837	375	10
100	80	823	410	9
100	80	688	326	11
100	80	869	371	10
100	80	764	306	9
100	80	825	396	9
100	80	753	363	9
100	80	732	365	9
100	80	728	361	8
100	80	691	367	8
100	80	832	357	9
100	80	785	359	11
100	80	817	373	9
100	80	786	355	11
100	80	782	374	9
100	80	709	364	8
100	80	854	422	9
100	80	773	381	10
100	80	727	280	8
100	80	799	402	9
100	80	725	302	8
100	80	727	382	98
100	80	784	389	9
100	80	678	368	8
100	80	800	383	10
100	80	787	397	8
100	80	795	394	9
100	80	809	414	9
100	80	734	340	8
100	80	802	400	9
100	80	598	273	7
100	80	782	365	9
100	80	700	330	8
100	80	770	383	9
100	80	552	278	7
100	80	868	465	10
100	80	795	368	9
100	80	720	373	8
100	80	721	350	8
