10;56;9
10;53;12
10;46;6
10;49;8
10;49;9
10;51;9
10;48;6
10;51;5
10;53;8
10;53;9
10;44;5
10;60;7
10;51;8
10;50;7
10;51;9
10;52;6
10;53;7
10;54;9
10;49;7
10;49;7
10;58;10
10;50;6
10;50;10
10;52;11
10;48;7
10;51;9
10;54;8
10;49;9
10;51;8
10;60;9
10;52;9
10;60;7
10;50;9
10;57;8
10;49;7
10;57;10
10;51;5
10;49;7
10;54;8
10;54;8
10;54;6
10;63;8
10;46;8
10;48;9
10;50;8
10;46;5
10;51;10
10;54;8
10;46;6
10;48;5
10;47;6
10;49;8
10;54;9
10;46;8
10;51;8
10;50;7
10;58;10
10;50;9
10;55;9
10;56;9
10;47;7
10;48;8
10;49;8
10;48;8
10;51;9
10;50;7
10;50;8
10;62;10
10;52;8
10;46;7
10;54;8
10;47;7
10;48;7
10;49;8
10;51;9
10;50;8
10;49;8
10;50;8
10;45;5
10;57;9
10;56;10
10;56;4
10;52;9
10;57;8
10;59;8
10;57;8
10;52;8
10;46;5
10;56;8
10;52;9
10;59;8
10;51;9
10;53;8
10;55;8
10;52;4
10;53;9
10;44;3
10;50;7
10;49;4
10;51;9
20;117;16
20;128;20
20;124;18
20;120;15
20;122;21
20;141;21
20;152;19
20;133;22
20;138;19
20;154;19
20;137;18
20;120;18
20;134;21
20;130;17
20;128;21
20;122;20
20;129;18
20;132;25
20;139;18
20;131;18
20;126;22
20;139;24
20;129;19
20;140;21
20;145;19
20;137;19
20;131;20
20;134;20
20;135;21
20;130;21
20;136;22
20;127;23
20;128;22
20;138;20
20;163;17
20;128;20
20;142;18
20;124;18
20;156;19
20;125;19
20;136;21
20;155;20
20;149;22
20;140;21
20;145;22
20;127;18
20;146;21
20;127;20
20;129;24
20;167;18
20;147;20
20;154;20
20;124;20
20;129;20
20;126;18
20;134;23
20;159;20
20;157;22
20;126;24
20;128;18
20;127;22
20;154;19
20;123;20
20;129;22
20;122;19
20;131;23
20;143;23
20;147;19
20;136;20
20;122;21
20;138;19
20;130;20
20;130;23
20;127;22
20;127;21
20;127;18
20;129;21
20;136;19
20;121;20
20;122;17
20;122;17
20;117;15
20;124;19
20;128;21
20;139;26
20;140;20
20;119;18
20;129;23
20;139;21
20;116;17
20;128;20
20;135;21
20;117;16
20;133;19
20;144;22
20;124;20
20;140;21
20;160;23
20;126;22
20;140;21
30;219;39
30;208;34
30;214;36
30;221;36
30;212;35
30;218;40
30;203;34
30;245;37
30;222;34
30;238;42
30;224;36
30;222;35
30;235;35
30;245;36
30;249;36
30;219;35
30;209;34
30;222;33
30;227;36
30;208;33
30;226;35
30;215;34
30;227;33
30;244;34
30;220;37
30;224;28
30;210;29
30;230;33
30;219;34
30;210;34
30;203;32
30;216;36
30;227;37
30;209;35
30;233;33
30;202;38
30;262;34
30;217;34
30;245;36
30;274;34
30;239;38
30;232;32
30;229;31
30;209;34
30;211;34
30;255;30
30;221;38
30;233;36
30;217;34
30;236;30
30;209;38
30;234;35
30;224;32
30;211;31
30;209;32
30;215;33
30;232;32
30;242;34
30;217;36
30;236;35
